package,count,api
reactor.util,1,io.projectreactor:reactor-core
com.almasb.fxgl.minigames.triggersequence,1,com.github.almasb:fxgl-gameplay
org.yaml.snakeyaml.nodes,12,org.yaml:snakeyaml
org.apache.hadoop.hbase,14,org.apache.hbase:hbase-common
org.eclipse.jgit.internal.storage,9,org.eclipse.jgit:org.eclipse.jgit
org.springframework.context,65,org.apache.activemq:activemq-all
net.coobird.thumbnailator.resizers,3,net.coobird:thumbnailator
com.aliyuncs.profile,8,com.aliyun:aliyun-java-sdk-core
com.almasb.fxgl.minigames,1,com.github.almasb:fxgl-gameplay
org.simpleframework.http.socket,1,org.simpleframework:simple-http
com.fasterxml,6,org.testcontainers:testcontainers
org.elasticsearch.transport.client,7,org.elasticsearch.client:transport
com.digitalpebble.behemoth,1,com.digitalpebble.behemoth:behemoth-core
org.apache.mahout.vectorizer.collocations,1,org.apache.mahout:mahout-mr
org.apache.hadoop.io.compress,11,org.apache.hadoop:hadoop-common
org.mortbay.jetty,9,org.mortbay.jetty:jetty
org.fusesource.jansi,8,org.fusesource.jansi:jansi
android.os,48,com.squareup:fest-android
org.apache.http.client.entity,36,org.apache.httpcomponents:httpclient
org.eclipse.collections.impl.forkjoin,1,org.eclipse.collections:eclipse-collections-forkjoin
org.apache.royale.compiler.projects,1,org.apache.royale.compiler:compiler
io.restassured,14,io.rest-assured:rest-assured
net.dempsy.lifecycle,1,net.dempsy:dempsy-framework.api
net.sf.jsqlparser.parser,11,com.github.jsqlparser:jsqlparser
org.apache.avro,13,org.apache.avro:avro
org.apache.http.conn.socket,29,org.apache.httpcomponents:httpclient
org.hsqldb,12,org.hsqldb:hsqldb
org.apache.felix.scr.annotations,3,org.apache.felix:org.apache.felix.scr.annotations
org.apache.kafka.streams,8,org.apache.kafka:kafka-streams
org.atmosphere.nettosphere,1,org.atmosphere:nettosphere
org.jdom.output,4,org.jdom:jdom
com.itextpdf.text,8,com.itextpdf:itextpdf
net.codestory.simplelenium,1,net.code-story:simplelenium
org.fishwife.jrugged.spring,1,org.fishwife:jrugged-spring
org.apache.avro.reflect,3,org.apache.avro:avro
org.lwjgl.glfw,2,org.lwjgl:lwjgl-glfw
org.brickred.socialauth,1,org.brickred:socialauth
com.alibaba.excel.annotation,4,com.alibaba:easyexcel
org.atmosphere.container,1,org.atmosphere:atmosphere-runtime
com.google.zxing.qrcode,14,com.google.zxing:core
org.hibernate,21,org.hibernate:hibernate-core
org.apache.hadoop.hbase.client,14,org.apache.hbase:hbase
com.squareup.okhttp.logging,1,com.squareup.okhttp:logging-interceptor
com.openhtmltopdf.pdfboxout,2,com.openhtmltopdf:openhtmltopdf-pdfbox
org.codehaus.jackson.map,25,org.codehaus.jackson:jackson-mapper-lgpl
org.testng,103,org.testng:testng
com.almasb.fxgl.core,1,com.github.almasb:fxgl-core
org.apache.flink.streaming.connectors.redis,1,org.apache.flink:flink-connector-redis_2.10
org.apache.mahout.vectorizer.tfidf,1,org.apache.mahout:mahout-mr
cn.dreampie.common,2,cn.dreampie:resty-common
bsh,5,org.apache-extras.beanshell:bsh
org.dbunit.dataset,3,org.dbunit:dbunit
org.elasticsearch.search,26,org.elasticsearch:elasticsearch
org.osgi.service.component.annotations,3,org.osgi:osgi.enterprise
com.mongodb,25,org.mongodb:mongo-java-driver
org.springframework.security.oauth2.common,7,org.springframework.security.oauth:spring-security-oauth2
org.postgresql,6,postgresql:postgresql
com.cetsoft.imcache.concurrent,1,com.cetsoft:imcache-core
com.squareup.javapoet,15,com.squareup:javapoet
org.sonar.api.server,13,org.sonarsource.sonarqube:sonar-plugin-api
org.dominokit.domino.ui,1,org.dominokit:domino-ui-shared
cn.dreampie.route.handler.cors,1,cn.dreampie:resty-route
org.elasticsearch.xpack.client,2,org.elasticsearch.client:x-pack-transport
org.asynchttpclient.netty,1,org.asynchttpclient:async-http-client
org.bouncycastle.x509.extension,3,org.bouncycastle:bcprov-jdk15on
cn.dreampie.log,1,cn.dreampie:resty-log
cn.dreampie.captcha,1,cn.dreampie:resty-captcha
com.ninja_squad.dbsetup.destination,1,com.ninja-squad:DbSetup
org.apache.velocity.util,3,org.apache.velocity:velocity
net.minidev.json,7,net.minidev:json-smart
org.springframework.kafka.support,4,org.springframework.kafka:spring-kafka
org.apache.http.client.config,63,org.apache.httpcomponents:httpclient
com.itextpdf.text.exceptions,2,com.itextpdf:itextpdf
org.cornutum.regexpgen.random,1,org.cornutum.regexp:regexp-gen
com.baomidou.mybatisplus.generator,5,com.baomidou:mybatis-plus-generator
org.sonar.api.scan,4,org.sonarsource.sonarqube:sonar-plugin-api
cn.dreampie.route.cache,1,cn.dreampie:resty-route
org.springframework.beans,23,org.apache.activemq:activemq-all
org.apache.maven.project,64,org.apache.maven:maven-core
org.awaitility,42,org.awaitility:awaitility
eu.chargetime.ocpp.feature,1,eu.chargetime.ocpp:v1_6
org.apache.flink.streaming.api.functions,1,org.apache.flink:flink-streaming-java_2.11
com.sun.org.apache.xml.internal.security,2,com.sun.xml.security:xml-security-impl
org.cornutum.hamcrest,1,org.cornutum.testing:hamcrest-composites
org.gwtproject.i18n.shared,1,org.dominokit.i18n:gwt-datetimeformat
com.fasterxml.jackson.dataformat.yaml,13,com.fasterxml.jackson.dataformat:jackson-dataformat-yaml
com.ninja_squad.dbsetup,1,com.ninja-squad:DbSetup
org.apache.commons.beanutils,27,commons-beanutils:commons-beanutils
com.canoo.dolphin.server.spring,1,com.canoo.dolphin-platform:dolphin-platform-server-spring
io.appium.java_client.windows,1,io.appium:java-client
com.github.lalyos.jfiglet,2,com.github.lalyos:jfiglet
org.apache.avro.io,11,org.apache.avro:avro
com.almasb.fxgl.inventory,1,com.github.almasb:fxgl-gameplay
org.lwjgl.opencl,1,org.lwjgl.lwjgl:lwjgl
org.apache.solr.client.solrj,10,org.apache.solr:solr-core
cn.dreampie.orm,1,cn.dreampie:resty-orm
org.jsoup,63,pitt.search:semanticvectors
io.netty.channel.epoll,12,io.netty:netty-all
com.mchange.v2.c3p0,11,c3p0:c3p0
org.eclipse.jgit.storage.file,11,org.eclipse.jgit:org.eclipse.jgit
org.apache.commons.cli2.util,1,org.apache.mahout.commons:commons-cli
org.apache.hadoop.mapreduce,15,org.apache.hadoop:hadoop-mapreduce-client-core
com.caucho.util,1,com.caucho:quercus
com.hibegin.common.util.http,1,com.hibegin:common-util
com.almasb.fxgl.input.view,1,com.github.almasb:fxgl-core
com.almasb.fxgl.core.collection,1,com.github.almasb:fxgl-core
org.mozilla.universalchardet,6,com.googlecode.juniversalchardet:juniversalchardet
org.lwjgl,4,org.lwjgl.lwjgl:lwjgl
org.apache.mahout.clustering.classify,1,org.apache.mahout:mahout-mr
org.eclipse.lsp4j,4,org.eclipse.lsp4j:org.eclipse.lsp4j
com.github.sommeri.less4j.core,1,com.github.sommeri:less4j
kotlin.system,1,org.jetbrains.kotlin:kotlin-stdlib
com.cetsoft.imcache.cache.async,1,com.cetsoft:imcache-core
org.fishwife.jrugged,1,org.fishwife:jrugged-core
org.apache.commons.lang3.time,36,org.apache.commons:commons-lang3
org.gstreamer,1,com.googlecode.gstreamer-java:gstreamer-java
com.adobe.acs.commons.util,1,com.adobe.acs:acs-aem-tools-bundle
com.almasb.fxgl.dsl.views,2,com.github.almasb:fxgl
org.jparsec.functors,2,org.jparsec:jparsec
org.springframework.util,29,org.apache.activemq:activemq-all
com.ctc.wstx.msv,1,com.fasterxml.woodstox:woodstox-core
com.fasterxml.jackson.jr.stree,1,com.fasterxml.jackson.jr:jackson-jr-stree
org.eclipse.jetty.servlet,25,org.eclipse.jetty.aggregate:jetty-all-server
org.elasticsearch.plugins,25,org.elasticsearch:elasticsearch
org.bouncycastle.jce.provider,48,org.bouncycastle:bcprov-jdk15to18
org.atmosphere.websocket,1,org.atmosphere:atmosphere-runtime
org.eclipse.collections.impl.tuple,2,org.eclipse.collections:eclipse-collections
org.locationtech.jts.simplify,1,org.locationtech.jts:jts-core
org.locationtech.jts.util,3,org.locationtech.jts:jts-core
rx.subjects,7,io.reactivex:rxjava
kotlin,1,org.jetbrains.kotlin:kotlin-stdlib
org.keycloak.models,2,org.keycloak:keycloak-server-spi
org.apache.commons.lang3.mutable,12,org.apache.commons:commons-lang3
org.apache.commons.fileupload.disk,11,commons-fileupload:commons-fileupload
org.ops4j.pax.exam.junit,7,org.ops4j.pax.exam:pax-exam-junit4
reactor.netty.resources,1,io.projectreactor.netty:reactor-netty
org.commonmark.node,5,org.commonmark:commonmark
org.bouncycastle.crypto.params,17,org.bouncycastle:bcprov-jdk15on
org.apache.kafka.streams.kstream,7,org.apache.kafka:kafka-streams
org.sonar.squidbridge.annotations,2,org.sonarsource.sslr-squid-bridge:sslr-squid-bridge
us.springett.parsers.cpe.util,1,us.springett:cpe-parser
org.apache.nutch.protocol,1,org.apache.nutch:nutch
org.codehaus.stax2.io,3,org.codehaus.woodstox:stax2-api
org.codehaus.stax2.osgi,1,org.codehaus.woodstox:stax2-api
org.codehaus.plexus.archiver,8,org.codehaus.plexus:plexus-archiver
org.bson.types,9,org.mongodb:bson
org.apache.http.util,20,org.apache.httpcomponents:httpcore
org.apache.http.impl.nio.conn,3,org.apache.httpcomponents:httpasyncclient
org.quartz.impl,15,org.quartz-scheduler:quartz
com.github.packageurl,1,com.github.package-url:packageurl-java
com.jfinal.plugin.activerecord,2,com.jfinal:jfinal
com.almasb.fxgl.multiplayer,2,com.github.almasb:fxgl
org.keycloak.storage.adapter,1,org.keycloak:keycloak-server-spi
org.springframework.data.domain,18,org.springframework.data:spring-data-commons
org.apache.commons.cli2,1,org.apache.mahout.commons:commons-cli
org.apache.uima.pear,2,org.apache.uima:uimaj-core
sortpom.util,1,com.github.ekryd.sortpom:sortpom-sorter
org.sonar.api.platform,1,org.sonarsource.sonarqube:sonar-plugin-api
com.github.tomakehurst.wiremock.common,4,com.github.tomakehurst:wiremock
io.appium.java_client.ios,5,io.appium:java-client
org.apache.flink.streaming.api,2,org.apache.flink:flink-streaming-java_2.10
org.junit,1081,junit:junit
com.thoughtworks.xstream.core,3,com.thoughtworks.xstream:xstream
org.joda.time,74,com.google.appengine:appengine-api-1.0-sdk
com.aliyuncs.http,6,com.aliyun:aliyun-java-sdk-core
com.avaje.ebeaninternal.api,2,org.avaje:ebean
com.cetsoft.imcache.redis.client,1,com.cetsoft:imcache-redis
org.cornutum.tcases.openapi.restassured,1,org.cornutum.tcases:tcases-rest-assured
net.dempsy.messages,1,net.dempsy:dempsy-framework.api
org.apache.hadoop.filecache,6,org.apache.hadoop:hadoop-mapreduce-client-core
com.fasterxml.jackson.jr.ob.api,1,com.fasterxml.jackson.jr:jackson-jr-objects
com.nimbusds.oauth2.sdk,2,com.nimbusds:oauth2-oidc-sdk
org.bouncycastle.asn1.x500,7,org.bouncycastle:bcprov-jdk15to18
javassist,26,org.javassist:javassist
org.locationtech.jts.algorithm,3,org.locationtech.jts:jts-core
com.squareup.okhttp,10,com.squareup.okhttp:okhttp
org.junit.runner,489,junit:junit
spark,15,org.apache.hive:hive-exec
io.netty.channel.group,10,io.netty:netty-transport
akka.kafka.javadsl,1,com.typesafe.akka:akka-stream-kafka_2.12
org.keycloak.storage.user,1,org.keycloak:keycloak-server-spi
com.squareup.picasso,4,com.squareup.picasso:picasso
com.googlecode.concurrentlinkedhashmap,5,com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru
eu.bitwalker.useragentutils,16,eu.bitwalker:UserAgentUtils
org.apache.sling.models.annotations.injectorspecific,1,org.apache.sling:org.apache.sling.models.api
org.sonar.api.config,12,org.codehaus.sonar:sonar-plugin-api
com.nimbusds.jose.crypto,3,com.nimbusds:nimbus-jose-jwt
org.apache.tools.ant.types,25,org.apache.ant:ant
cn.dreampie.security,1,cn.dreampie:resty-security
org.jnativehook.mouse,2,com.1stleg:jnativehook
org.fastfilter,1,io.github.fastfilter:fastfilter
io.github.bonigarcia.wdm,5,io.github.bonigarcia:webdrivermanager
org.springframework.validation,8,org.springframework:spring-context
org.cornutum.tcases.generator,1,org.cornutum.tcases:tcases-lib
org.pushingpixels.trident,1,org.pushingpixels:trident
org.gstreamer.swing,1,com.googlecode.gstreamer-java:gstreamer-java
com.qiniu.http,17,com.qiniu:qiniu-java-sdk
org.apache.sling.models.annotations,2,com.adobe.aem:aem-api
org.bouncycastle.asn1,18,org.bouncycastle:bcprov-jdk15to18
com.almasb.fxgl.profile,1,com.github.almasb:fxgl-io
org.keycloak.storage,1,org.keycloak:keycloak-server-spi
org.apache.flink.streaming.api.windowing,1,org.apache.flink:flink-streaming-java_2.11
org.apache.commons.cli2.commandline,1,org.apache.mahout.commons:commons-cli
cn.dreampie.route.annotation,1,cn.dreampie:resty-route
org.yaml.snakeyaml.reader,3,org.yaml:snakeyaml
org.apache.avro.generic,12,org.apache.avro:avro
org.gstreamer.lowlevel,1,com.googlecode.gstreamer-java:gstreamer-java
io.prometheus.client.exporter.common,3,io.prometheus:simpleclient_common
edu.uci.ics.jung.visualization.control,2,net.sf.jung:jung-visualization
org.openjdk.jmh.infra,27,org.openjdk.jmh:jmh-core
org.apache.xml.security.signature,3,org.apache.santuario:xmlsec
com.qiniu.storage.model,8,com.qiniu:qiniu-java-sdk
com.sun.syndication.io,4,rome:rome
org.codehaus.stax2.ri,3,org.codehaus.woodstox:stax2-api
dorkbox.notify,1,com.dorkbox:Notify
net.sourceforge.pinyin4j,4,com.belerweb:pinyin4j
gov.nist.javax.sip,1,javax.sip:jain-sip-ri
com.jfinal.plugin.hikaricp,1,com.jfinal:jfinal
org.hamcrest.core,94,org.hamcrest:hamcrest-all
io.netty.handler.codec.http.websocketx,11,io.netty:netty-codec-http
org.eclipse.collections.api.multimap,2,org.eclipse.collections:eclipse-collections-api
org.fife.ui.rsyntaxtextarea.parser,1,com.fifesoft:rsyntaxtextarea
org.elasticsearch.client,35,org.elasticsearch:elasticsearch
org.bouncycastle.util.encoders,23,org.bouncycastle:bcprov-jdk15to18
org.springframework.kafka.listener,5,org.springframework.kafka:spring-kafka
com.google.api.client.auth.oauth2,3,com.google.oauth-client:google-oauth-client
org.apache.commons.lang.exception,3,commons-lang:commons-lang
org.apache.commons.fileupload,20,commons-fileupload:commons-fileupload
com.almasb.fxgl.app.services,1,com.github.almasb:fxgl
org.sonar.api,17,org.codehaus.sonar:sonar-plugin-api
io.prometheus.client.hotspot,6,io.prometheus.jmx:jmx_prometheus_javaagent_java6
org.jboss.aerogear.security.otp.api,1,org.jboss.aerogear:aerogear-otp-java
com.github.jknack.handlebars.cache,2,com.github.jknack:handlebars
org.springframework.aop.framework,8,org.springframework:spring-aop
org.yaml.snakeyaml.events,2,org.yaml:snakeyaml
org.mockito.invocation,118,org.mockito:mockito-core
org.osgi.service.event,2,org.osgi:org.osgi.service.event
org.eclipse.jgit.api,21,org.eclipse.jgit:org.eclipse.jgit
org.eclipse.jgit.patch,1,org.eclipse.jgit:org.eclipse.jgit
org.apache.nutch.net.protocols,1,org.apache.nutch:nutch
org.apache.hadoop.io,20,org.apache.hadoop:hadoop-common
com.ctc.wstx.stax,4,com.fasterxml.woodstox:woodstox-core
org.apache.struts2.views,2,org.apache.struts:struts2-core
org.eclipse.jetty.client,6,org.eclipse.jetty:jetty-client
com.mangofactory.swagger.configuration,1,com.mangofactory:swagger-springmvc
org.apache.http.conn.routing,8,org.apache.httpcomponents:httpclient
ua_parser,1,com.github.ua-parser:uap-java
org.yaml.snakeyaml.external,2,org.yaml:snakeyaml
com.helger.jcodemodel,3,com.helger:jcodemodel
cn.dreampie.cache,1,cn.dreampie:resty-cache
refutils,1,com.github.ekryd.reflection-utils:reflection-utils
com.forte.utils.basis,1,io.github.ForteScarlet.plusutils:simple-plusutils
android.net,28,com.google.android:android
oshi.software,13,com.github.oshi:oshi-core
org.bouncycastle.operator.jcajce,16,org.bouncycastle:bcpkix-jdk15to18
org.springframework.cache.annotation,5,org.springframework:spring-context
com.hubspot.jackson.datatype.protobuf,2,com.hubspot.jackson:jackson-datatype-protobuf
org.cyclonedx.exception,1,org.cyclonedx:cyclonedx-core-java
org.apache.commons,10,com.braintreepayments.gateway:braintree-java
cn.dreampie.orm.aspect,1,cn.dreampie:resty-orm
org.hibernate.collection,1,org.hibernate:hibernate-core
android.util,43,com.squareup:fest-android
org.apache.maven.plugins.annotations,75,org.apache.maven.plugin-tools:maven-plugin-annotations
io.appium.java_client,6,io.appium:java-client
com.bugsnag,2,com.bugsnag:bugsnag
io.swagger.annotations,9,io.swagger:swagger-annotations
org.dominokit.domino.apt.commons,1,org.dominokit:domino-apt-commons
com.fasterxml.jackson.databind,234,fish.payara.extras:payara-embedded-all
org.apache.maven.plugin.logging,78,org.apache.maven:maven-plugin-api
io.netty.handler.stream,14,io.netty:netty-handler
org.atmosphere.cpr,2,org.atmosphere:atmosphere-runtime
org.springframework.security.oauth2.server.authorization.config,1,org.springframework.security:spring-security-oauth2-authorization-server
org.im4java.core,1,org.im4java:im4java
org.asynchttpclient.util,1,org.asynchttpclient:async-http-client
org.bouncycastle.openssl.jcajce,8,org.bouncycastle:bcpkix-jdk15to18
org.cornutum.tcases.openapi.moco,1,org.cornutum.tcases:tcases-moco
org.junit.jupiter.params,50,org.junit.jupiter:junit-jupiter-params
org.yaml.snakeyaml,49,org.yaml:snakeyaml
org.apache.zookeeper,16,io.streamnative:testmocks
com.almasb.fxgl.app.scene,2,com.github.almasb:fxgl
org.apache.shiro.spring.security,17,org.apache.shiro:shiro-spring
org.apache.commons.lang.builder,13,commons-lang:commons-lang
org.bouncycastle.cert.jcajce,19,org.bouncycastle:bcpkix-jdk15to18
com.maxmind.geoip2.model,5,com.maxmind.geoip2:geoip2
org.jparsec.error,2,org.jparsec:jparsec
org.threeten.bp.format,2,org.threeten:threetenbp
org.dbunit,3,org.dbunit:dbunit
com.almasb.fxgl.app,2,com.github.almasb:fxgl
org.sonar.api.rule,13,org.sonarsource.sonarqube:sonar-plugin-api
io.appium.java_client.remote,3,io.appium:java-client
com.cetsoft.imcache.cache.search,1,com.cetsoft:imcache-core
org.bouncycastle.x509,2,org.bouncycastle:bcprov-jdk15on
org.dozer,7,net.sf.dozer:dozer
net.dempsy.output,1,net.dempsy:dempsy-framework.core
jline.console,9,jline:jline
groovy.lang,17,org.codehaus.groovy:groovy
org.mockito.quality,5,org.mockito:mockito-core
org.bouncycastle.asn1.x9,7,org.bouncycastle:bcprov-jdk15on
org.apache.royale.compiler.clients,1,org.apache.royale.compiler:compiler-jx
net.dempsy.router,1,net.dempsy:dempsy-framework.core
cn.dreampie.route.interceptor.transaction,1,cn.dreampie:resty-route
com.github.dreamroute.locker.exception,1,com.github.dreamroute:locker-spring-boot-starter
org.yaml.snakeyaml.parser,4,org.yaml:snakeyaml
